0x250621,0x35,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
0x24FF18,0x36,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
0x24ED74,0x37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0x260637,0x40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0x261658,0x41,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
0x1E9433,0x42,2,1,1,1,1,1,3,1,1,0,0,0,1,1,1,7,0,0,
0x1E9432,0x43,2,1,1,1,1,1,3,1,1,0,0,0,1,1,1,7,0,0,
0x251347,0x73,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
0x2513FB,0x74,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
0x2513A1,0x75,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
0x251988,0x76,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
0x25192E,0x77,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
0x25117D,0x80,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x2511D6,0x81,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x25122F,0x82,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x251288,0x83,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x2512E1,0x84,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x2517C3,0x85,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x25181F,0x86,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x25187B,0x87,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x25170B,0x90,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x251767,0x91,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,
0x241155,0x56,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x240EBE,0x57,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x241AFA,0x60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x241C3C,0x61,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x241297,0x62,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x241000,0x63,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x241D7E,0x64,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,
0x2578E7,0x32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0x1E9411,0x92,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0x1E9412,0x93,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0x229345,0x52,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x22954D,0x53,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x228A17,0x54,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x22913A,0x55,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x22890E,0x47,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x228775,0x50,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x1E9431,0x51,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,
0x1E9430,0x31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0x24E628,0x34,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0x1E943E,0x33,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0x235C1C,0x45,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
0x235A5B,0x46,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
0x1E9437,0x72,2,3,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,

0x260637,0x0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
0x1E9433,0x0,4,3,1,1,1,1,3,0,1,0,0,1,1,1,1,7,0,0,
0x1E9432,0x0,4,3,1,1,1,1,3,0,1,0,0,1,1,1,1,7,0,0,
0x235C1C,0x0,5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,
0x235A5B,0x0,5,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,
0x235C1C,0x0,5,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
0x235A5B,0x0,5,3,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
0x1E9437,0x0,4,3,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0
