0x1E9403,0x38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0x1E9404,0x38,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0x1E9405,0x38,2,1,1,1,1,1,3,1,1,0,0,0,0,1,1,7,0,0,
0x1E9408,0x39,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
0x1E9409,0x3A,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,

0x1E9405,0x0,4,3,1,1,1,1,3,0,1,0,0,1,1,1,1,7,0,0,
0x1E9408,0x0,4,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
0x1E9408,0x0,4,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,
0x1E9409,0x0,4,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,
0x1E9409,0x0,4,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
